upvotes,total_votes,rating,review,polarity,subjectivity,confidence,sentiment
3,3,5,Someone brought these to a party we had last month and I didnt put them out because the buffet was full and didnt think anyone would like saltless potato chips Last week we had some friends over and these were all I had in the pantry so I put them out OH MY GOSH THEY ARE SO GOOD I was so wrong to think they would be bland they are full of real potato flavor wonderfully crisp and very fresh tasting I am here on amazon to buy a case I only want to have these with dips Truly delicious,0.21444444444444444,0.5777777777777778,0.6380418539047241,2
3,3,5,These Backyard BBQ Kettle Chips were a great deal with the promo code It was nice to have a larger size bag Some Kettle Chips in the grocery store are only about 5 ounces and we polish them off in one family lunch They arrived fresh and were not in crumbles as some other chips from Amazon Grocery have been Great flavor and All Natural,0.309375,0.659375,0.966261625289917,2
3,3,5,I have tried Herrs UTZ wise pringles lays etcbut Kettle tasted the best The quantity of salt used is the optimum which is requiredbr br Although they say serving size 1 ounce you will finish the whole packet in no time Total calories is 300 for 2 ounce bag This is slightly on the higher side But still it is ok as they have not compromised on the tastebr br Only issue was that all packets have some burnt chips which taste bad Kettle should take care when packing to ensure no burnt chips are therebr br Thanks to Amazon to get 24 bags for just 12 bucks with free shipping using their coupon,0.2569444444444445,0.5902777777777778,0.8424503207206726,2
0,1,4,Chips are not as tangy as I hoped or expected Poore Brothers is a better choice for the hardcore Salt N Vinegar fans,0.2,0.45,0.42547163367271423,1
0,1,3,These bags had a lot of overcooked brown pieces also felt very greasy Had to keep wiping my fingers on a napkin,0.2,0.3,0.8985666036605835,0
0,1,3,The first time I tried these I thought WOW but I quickly found they were just too darn spicy and tart Hard to enjoy the potatochippiness of them when your mouth is under seige,0.15833333333333335,0.575,0.8853193521499634,0
3,6,2,Got these Kettle Chips Sea Salt Vinegar 15 5oz bags and was not impressed Tasted kind of flat I was eating some out of the bag when I looked down into the bag and noticed a hole in the bag about the size of a sesame seed Then I started looking at all the unopened bags and MANY of them had this type same hole Some bags had multiple holes One bag had a hole the size of a dime at the bottom of the bag like a rodent had got to it The box they shipped in had NO holes so they were packed this way So much for quality control and who ever let these ship should be fired Needless to say Ill never be eating anymore Kettle products and expect a full refund from Kettle or Amazonbr M Martin,-0.002777777777777778,0.5171717171717172,0.8541704416275024,0
1,3,5,Chilling in the fridge seems to boost the flavor even more and using them rather than corn chips to make nachos will have your tastebuds singing like Janet Jackson But without any of the associated wardrobe risks HIGHLY recommended,0.05333333333333334,0.6466666666666666,0.7992123365402222,2
1,3,1,When originally produced in England these were the best chips I had ever tasted but unfortunately since they were bought out by the US conglomerate they now taste plain nasty Hard rather than crispy are much thinner than they used to be and lacking any flavour a real shame,-0.028869047619047614,0.5561011904761904,0.7566642165184021,0
1,3,1,after opening numerous bags I found that none of the chips had any flavoring on them completely plain and gross how does this even happen,-0.07142857142857142,0.28571428571428575,0.9035301804542542,0
1,3,5,I was getting VERY worried when I read some of the other reviews here Specifically the One Star reviews to which I always go to see if the faults these other reviewers find with any merchandise would prevent me from buying itbr br WOW They sure seemed to hate the KETTLE CHIPS BACKYARD BARBECUE 9OUNCE BAGS PACK OF 12 that I had bought as 1 ounce bags liked A LOT decided to subscribeand then for good measure got 2 orders of the 9 ounce bagsbr br YesI love potato chipsespecially these KETTLE CHIPS BACKYARD BARBECUE FLAVOURbut others seemed to really HATE themor at least hate how they had changedbr But then I realized they were talking about OTHER FLAVOURS Amazon in its deep wisdom has obviously seen fit to put ALL comments concerning ALL flavours of KETTLE and other brands of potato chips TOGETHERbr br Of course this DOES have SOME advantages because most potatochip lovers like me enjoy eating several flavour and brand varieties So comparisons can be made easily Also as were all potatochip lovers but each person has his or her very favourite flavour that they are reviewing we are here a sort of United Nations of Potato Chip Loversall different but all united in our love of Potato Chips The rest of the world can REALLY benefit from the example of our tightlyknit but evererexpandinggroup here I think But not at first realizing that thesebr different flavour reviews were all together did cause me a little confusion and dismay at least to begin with Amazon should have mentioned that this is the Kettle Potato Chip Review Forum br br I am happy to report that KETTLE CHIPS BACKYARD BARBEQUE FLAVOUR are totally delicious At least they are in the oneounce bagshopefully the same product in the 9 ounce bags will taste the same These are definitely chips for ADULTS however andor children whose strongerthanadult taste buds can withstand the very strong flavour of these chips They are NOT the strongest flavour I have ever hadthat was from a jalapeno pepper chip which was far too strong for even mebr These Backyard Barbeque chips by Kettle however have just the right amount of sweetness with honey powder onion and sugar to take the edge of the stonger flavoursbr paprika chili pepper cayenne pepper and natural smoke flavour of which there is less they come further down in the list of ingredients than the sweetenersbr br The complete list of ingredients of these KETTLE BACKYARD BARBECUE CHIPS in the 1ounce bags and hopefully in the 9 ounce bags as well is as followsbr br Potatoesbr Vegetable Oil Safflower and Sunflower Oilbr Honey Powder Dried cane sugar honeybr Rice Powderbr Sugarbr Saltbr Onion Powderbr Tomato Powderbr Paprikabr Torula Yeastbr Garlic Powderbr Chili Pepperbr Citric Acidbr Cayenne Pepperbr Paprika Oleoresin Colourbr Natural Smoke Flavourbr br Naturally cooked natural ingredients The combination is a true taste treatbr br Of course as with all ptato chips moderation is the keybr Potatoes contain a LOT of potassiumwhich gives energy and othr good thingsbut too much of which can damage kindneys The vegetable oil is great but too much oil as well as too much starch from the potatoes can hurt the eyes Natural smoke flavour is SO yummybut it as well as sugar has in very large amounts been linked to cancer productionbr br As far as the starch from the potatoes and oil go thisbr can be ameliorated a bit by drinking TEAwhich is good for the eyes But as far as the potassium energy good too much bad for the kidneys and the sugar and natural smoke flavour too much leading to cancer production the only thing is to do what is good in everythingM O D E R A T I O Nbr br Twice or three times a month I allow myself to go on what I call a Potato Chip Diet I eat only one large bag or the equivalent in small ones of potato chips all day I supplement this with tea coffee and lemonade as well as several servings of Carnation Instant Breakfast Essentials I like the Dark Chocolate flavour This adds up to fewer calories than I would normally eat if I had my normal three meals a day plus snacks It also teaches me to eat slowly because that one big bag or many little bags never lasts as long as Id like Anyway with excercise and sensible eating the rest of the month and keeping my scale nearby and weighing myself at least twice a day every day Ive taken off ten pounds in the last three months br br These BACKYARD BARBEQUE flavour potato chips from KETTLEbr are totally scrumptious Except for those jalapino chips which tasted good but were far too spicy for my own taste buds I have yet to meet a potato chip I didnt like to eat These Kettle BACKYARD BARBEQUE flavour potato chips with their combination of potatoes sweetness and spices have truly become one of my top five favouritesif not the VERY first favourite of allbr br Flavoured potato PERFECTION,0.13087757708447353,0.5258912607188467,0.4698875844478607,0
1,3,3,These chips are okay Personally I find the flavor combination on a greasy chip to be somewhat strange Theyre not necessarily bad but theyre the kind of chip where youre only going to be able to have three of four chips before the flavor loses its novelty,0.19999999999999998,0.5302083333333333,0.45992863178253174,1
4,8,1,Ive bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning Keeps you from eating too many Occasionally I get really stale items from Amazoncom and this was one Unedible Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case not expired but stale and unedible just the same,0.02110389610389611,0.34512987012987006,0.49009081721305847,2
2,5,4,These chips are VERY GOOD I couldnt stop eating them They didnt last very longbr br The reason I gave them 4 stars instead of 5 is because I think the bags are a little hard to open Im not sure why they need to make a potato chip bag that sturdy you may need some scissors on hand to open them much easier,0.064537037037037,0.4752469135802469,0.6605041027069092,2
0,2,1,Kettle Brand chips used to be so goodoily crunchy flavorful I suspect the company has been bought out and the recipe has been changed for the worse Now theyre no better than any other big name brand chip Try the Good Health Kettle Style Olive Oil chips instead They are as good as the Kettle Brand once was RIP Kettle Brand chips ,0.10416666666666664,0.4625000000000001,0.7077928185462952,0
0,2,1,you can absolutely forget about these Confirmed by other reviewers these chips are now total garbage Like chewing on styrofoam packaging peanuts Positively awful no hyperbole or exaggeration Ill NEVER buy anything from Kettle brand ever again From a reportedly once great premium brand literally any mass market chip Ive ever tried tastes better than these Stale and rancid tasting and virtually no salty taste whatsoever Completely awful,-0.12249999999999998,0.7775000000000001,0.9402106404304504,0
0,2,1,These chips are nasty I thought someone had spilled a drink in the bag no the chips were just soaked with grease Nasty,-1.0,1.0,0.9414723515510559,0
1,4,2,Unless you like salt vinegar chips as salty as eating actual pinches of salt and drinking actual vinegar i doubt you will like these chips These are the saltiest sourest chips I have ever had and the only reason stops me from throwing these away is because I paid for 2 full boxes and dont like to waste food The brown chips are especially bad besides being salty and sour they also taste overcooked and burnt Unless you are the rare kind that can take this kind of extreme taste you will not like these chipsbr br I actually have a high tolerance for sour taste so I can down a bag of chips with a bit of difficulty But normal people please do not try this at home,0.023715277777777776,0.5143055555555556,0.8621540665626526,0
1,4,1,I bought this brand as a trial since I am tired of the Pingosbr br It claims that it is natural I have no argument on this But the point is that more than 50 in the bag is overfried and in brown color I really suffer eating the overfried chips I open some other bags and it looks like the same So I just throw away all of them I dont know if I was with bad luck or every bag they are selling is the same But for sure I will never buy this brand any more,0.05227272727272729,0.4527777777777777,0.8103737235069275,0
1,4,4,They are good but wish they were also baked Have not found baked no salt potato chips anywhere If there are any I wish someone would post,0.7,0.6000000000000001,0.40403279662132263,1
1,4,3,These are better in England I dont know why Maybe its just nostalgia on my part,0.5,0.5,0.4342939257621765,1
2,6,1,I ORDERED KETTLE CHIPS IN THE FOLLOWING FLAVVORSbr SALT FRESH GROUND PEPPERbr TUSCAN 3 CHEESEbr NY CHEDDAR AND HERSbr br THEY ALL TASTED THE SAME TO ME IF THERE IS A VARIETY PACK SUGGEST U ORDER BEFORE ORDERING LARGE SIZEbr br I WISH I COULD RETURN THE UNOPENED BAGS,0.12857142857142856,0.2883928571428571,0.6689051985740662,1
3,8,1,I purchased these because of the low salt and they were indeed low in salt However many many of the chips in the bag were literally dripping in oil I have never encountered this problem with other potato chip brands It was very unappetizing and who wants all that oil I will never buy these again and I would not recommend them to others,0.010714285714285716,0.43928571428571433,0.8795896768569946,0
1,5,2,If you are looking for STRONG SV flavor these definitely arent for you Very mild in comparison to many others I live in TX and I can tell you Ive tried ALL SV chips I can get ahold of The best of the best are HEB storebrand and World Market Bobs and Zapps Arent bad From a chip standpoint they have typically great kettle crunch but if youre looking for SV flavor these have just a touch,0.4003367003367004,0.5444444444444444,0.45511794090270996,1
1,5,2,I dont know if it was the case of chips we received or what but everyone we allowed to sample the chips in a buffet style setting agreed that these were slightly on the salty sidebr One person jokingly stated that these would be terrific for melting ice and snow due to the amount of salt in thesebr br We had ordered these with the expectations that these would be similar to the Lays Kettle Mesquite Potato Chips but these Kettle brands outback bbq chips are the exact oppositebr br Sorry folks we just had better expectations from these chips but they a little on the on the salty sidebr br We are still looking forward to Amazon finally getting the Lays Kettle Mesquite Potato Chips in stockbr These got a 2 star because the bbq powder they had used on these were flavorful enough to be unique,0.013257575757575761,0.6083333333333333,0.5027149319648743,1
2,7,1,These chips are greasy and taste burntthere is grease in the bottom of the bag and the chips are saturated with it especially at the bottom of the bag Even if they are trans fat free they need to be a lot less greasy,0.07777777777777779,0.6222222222222222,0.8605640530586243,0
0,4,1,Dont waste your money on any of the Kettle brand potato chips I bought a case of these and a case of the cheddar and sour cream Both cases ended up in the garbage can,-0.17500000000000002,0.049999999999999996,0.8981648087501526,0
0,5,1,DEfintely not as tasty as the Madhouse Munchies which are my familys favorite Kettles are darkburntmore broken bits taste greasyoily and not the light crunch Oh well,0.16666666666666666,0.6999999999999998,0.6581756472587585,0
1,7,1,I love sour food but this one I cant bear Too strong sour taste and even when you open the bag the sour smell is too strong I dont like it,0.13095238095238093,0.4095238095238095,0.9238649606704712,0
0,7,1,Unless you really really really like vinegar AVOID Those chips should have been called Vinegar and Sea Salt not Sea Salt and Vinegar,0.2,0.2,0.5108525156974792,0
3,3,5,I have loved Kettle Brand Sea Salt and Vinegar chips since the first time i tried them The fact that i was able to find them online for such a great price was wonderful I would definitely make the purchase again THey are a quick and simple snack for lunch and it goes great with my cold sandwich,0.343939393939394,0.6468614718614718,0.9846412539482117,2
7,9,1,Used to eat the Spicy Thai flavor all the time MSG makes my body unhappy and this was one of the few flavored chips that was MSG free Now they have changed the whole recipe and how they make them Instead of being real food on the ingredients like it used to be its mostly processed chemical garbage a bunch more salt and MSG stuffed in under the label yeast extract They removed the NO MSG from the label so they know very well what they didbr br The worst part though is that they taste horrible Instead of crisp oily and full of charactersay as if they were cooked in likea kettle or something they instead have the color and uniformity of baked lays The Spicy Thai flavor now tastes like sour cream and onion or ranch that has gone rancidbr br What a shame no more kettle chips for me It seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method Dont be fooled into paying a premium price for these chips as they are not a premium product anymore,-0.021390374331550808,0.5247771836007129,0.9075056314468384,0
7,9,1,The chips were greatfor the first few bags However after the first bag or two I noticed that the remaining bags were damaged There were holes in each bag and black sticky stains on the outside Other reviewers who bought around the same time that I did are now claiming that they found rodent holes in their bags of chipsbr br The chips came in a sealed Kettle box so its hard to say who screwed up But someone somewhere screwed up These chips were a health hazard before the holes in the bag Now Its like a game of roulette,-0.07592592592592592,0.29907407407407405,0.7415800094604492,0
7,9,1,After waiting a ridiculous amount of time for my case of 15 5oz bags to arrive upon opening the box noticed that every bag had been chewed open by a mouse Dont know if it is still in the box but it is outside on the porch When my son gets home Im going to have pictures taken and email to Amazon The outside Amazon box was intact so it had to be either from the Kettle Chips people or the Amazon warehouse dont know which I will never buy these again from Amazon I cannot tell you how disgusted I am with this purchase It makes me sick to think about itbr br I included pictures at the top of the page Poor little mousie must have high cholesterol nowbr br Update I forgot to mention that I offered to email the above pictures of the mouse damage to Amazon but was told they didnt want them,-0.17955627705627705,0.5179220779220779,0.7633357048034668,0
7,9,5,Kettle Chips are the best potato chip God has ever invented I give the Lord thanks every day for delivering unto me such an incredulously delicious blend of ginger and spice a veritable cornucopia of flavor I have actually changed my diet to a strict regiment of the Spicy Thai Sea Salt and Vinegar flavors alternating days I have already lost 5 lbs not to mention the myriad of other health benefits I have been experiencing Get your life back with Kettle Chips,0.29642857142857143,0.3535714285714286,0.9786055684089661,2
7,9,5,My daughter that has autism craves hot spice and pungent foods These are her absolute favorite chips She calls them her sour chips and wants them in her lunch all the time I love the crispy kettle way theyre cooked,0.25,0.5916666666666667,0.9605178833007812,2
7,9,5,I am a great fan of potato chips and of Thai food I was so happy when Kettle Chips decided to meld two of my great loves together What a concept These chips are spicy enough without burning a hole in your tongue Also they have a nice hint of sweetness that makes them habit forming careful Once in a while this is a treat definitely worth indulging in,0.4571428571428572,0.7285714285714285,0.9853030443191528,2
2,2,1,Terrible I cannot believe this I received this item and EVERY SINGLE BAG WAS OPENED BUT 4 Im stationed in Afghanistan and this was gonna be a snack for my team while going out on missions I was so embarrassed when the bags were opened and spilt out all in the box gross And the box is filled with grease stains Idk if it was from the airplane ride all the way here but the box should have been more insulated and bubble wrap should have been used instead of paper Im very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now,-0.13142857142857145,0.5767857142857142,0.9241465926170349,0
2,2,5,After reading some of the reviews I got nervous and opened a bag from my recent order expecting the worst No worries here All bags are in great shape and expiration dates arent until June Chips at least from the first bag taste like they are supposed to and all is good in the world By the way fifteen bags for under thirty dollars is a ton less expensive than the going price around here at the local grocery store so yay team,-0.024074074074074074,0.4555555555555556,0.6104742884635925,2
2,2,1,Kettle Branch Potato Chips New York Cheddar These are good if you like kettle fried potato chips that are waaaay salty on the burnt side and taste rancid either because the cheese flavoring or the oil it was fried in was already old I want to like this brand of chips and try their new and other flavors every now and then But after having tried all sorts of other brands of kettle cooked chips these just dont hit the spot for me,0.13712121212121212,0.40984848484848485,0.44568613171577454,1
2,2,5,I am glad I was able to find these on this site I love this flavor and they are so crunchy The box is packed inside another box but still some bags end up as crumbs Most of the bags survived in tact,0.5,0.68125,0.9652639627456665,2
2,2,5,These chips taste awesome And unlike most other flavored chips they actually make sure that plenty of the flavory salty goodness gets on each individual chip Just dont pass gas near any pretty ladies after consumption Theyll totally know it was you,0.24722222222222223,0.6015432098765432,0.9532471299171448,2
2,2,5,With Kettle Chips you really have to be careful Some of their flavors are nauseating With that said they DO make fantastic plain chips Thick cuts of potato fried to a dark golden brown They are crunchy and lightly salted with sea salt I cant recommend these chips enough You wont regret itbr br Some people say they are burnt but they arent From their website Take a quick look and youll see an immediate difference Kettle Brand Potato Chips are a beautiful tawny gold During cooking the natural sugars of our select potatoes caramelize creating chips from light gold to a deep amber The results are flavors as deep and rich as the colors and an artisanal display in every bagbr br Some have also said that these chips are oily which is true But they explain that on their website At Kettle Foods we exclusively use expeller pressed high monounsaturated sunflower andor safflower oil to make Kettle Brand products Both of these oils are naturally free of trans fatty acids and are not hydrogenated in any way We have taken the extra step of sending our products to independent third party labs to test for the presence of trans fats and results indicate we are trans fat free meaning none were detected You will see zero trans fats listed on our packaging That oiliness is natural and happens when quality oil is being usedbr br You will not find chips with such a natural potato flavor Im also a fan of their unsalted potato chips For those of us watching our salt intake the unsalted chips is the best you can get Period,0.19013492063492066,0.539904761904762,0.6313637495040894,2
2,2,5,These are among the best chips I have ever eaten I first came upon them when I visited a CostPlus World Market store in Opelika AL in the Tiger Town Mall in 2007 I wasnt a big fan of dijonflavored anything but I decided to give these chips a try I was hooked I probably ended up buying over a dozen bags within just a few months time I searched all over my part of Alabama the northwestern part of the state and could not find them I later tried to find them at the World Market in Hoover at the Patton Creek Shopping Center and they did not carry this flavor However when I learned that they were available on Amazoncom and also available for PRIME Shipping I bought them as soon as I read Kettle Chips Honey Dijon 9Ounce Bags Pack of 12br br You get a pretty big box filled with 12 bags of these delicious morsels They last quite a while but I will reorder very very soon I suggest you buy them in this bulk form and enjoy them you wont be disappointed They go great with hamburgers and hot dogs so theyre perfect for spring and this coming summers outdoor activities and cookoutsbr br Take my word for it these chips are a hidden gem lost in the world of snack foods Buy some today and fall in love like me,0.27111111111111114,0.4749206349206349,0.9436043500900269,2
2,2,5,I have never been addicted to anything in my lifeuntil I tasted these chips I have tried other brands of the sea salt and vinegar flavor and they are just not the same Youve got to stick with this blue bag of chips,-0.13125,0.30000000000000004,0.6795830726623535,0
2,2,5,Im addicted to salty and tangy flavors so when I opened my first bag of Sea Salt Vinegar Kettle Brand chips I knew I had a perfect complement to my vegetable trays of cucumber carrot celery and cherry tomatoes Skip the dip balance the tangy chips by alternating bites of raw vegetablebr br As an Oregonian Im proud to share these delectable snacks with friends especially those living outside our state and who havent experienced gourmet chips I tell them Kettle Brand does for potato chips what microbrews did for beerbr br Kettle Brand potato chips are unmistakablea light gold color rich flavor and amazing crunch Kettle Brand chips are also a healthier snacking option than the major chip brands Kettle Brand chips dont have trans fats MSG or artificial flavors and colorings The company also has a line of organic potato chips and all of their products are certified Kosherbr br I also recommend a hrefhttpwwwamazoncomgpproductB000G6MBV4Kettle Chips Honey Dijona and a hrefhttpwwwamazoncomgpproductB000G6Q4GMKettle Chips Spicy Thaiabr br Annette Solomon a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips Solomon wrote you could be missing out on a wonderful pairing These chips are spicy so you would want to select a semisweet white wine Also a moderate amount of acid will subdue the strong flavors of ginger lime garlic and cilantro without overpowering them Classically a Germanstyle Riesling fits these parameters perfectly,0.2677301864801865,0.6331002331002331,0.930514931678772,2
2,2,5,I bought these when on sale through Amazon Nice crispy thick chips Definitely a great buy if you can catch them on sale,0.3666666666666667,0.7416666666666667,0.9759659767150879,2
4,5,1,For those of you who like me had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally you will probably be aggrieved to know that the recipe has changed They are just like regular potatoe chips I paid for them but now my husband gets to eat them because he didnt like the spicy thai but these are fine for himbr br Yuck,0.03125,0.2796474358974359,0.771786630153656,0
4,5,5,Ive found a new taste treat Im not a big one for potato chips so I am sure Ive come late to discover these I think they are really good The processing ingredients list is actually pretty goodno trans fats etc So if you want an indulgence these are A They are thicker more tasty than the mass produced potato chips weve all come to know They are much more flavorful Never had a honeydijon potato chip before Incredibly good a flavorful combination of sweet tangy salty Also not overly hot or spicy Excellentbr br If you want a snack have something REALLY good Its got to be worth the caloriesand these are,0.3527972027972028,0.5725718725718725,0.9651150107383728,2
1,1,5,This is a real good productI love these chips and so does my customers cant go wrong wit these the best,0.5,0.6749999999999999,0.9853199124336243,2
1,1,5,I love these chips and now the whole family is hooked on them These are the only chips I eat,0.2333333333333333,0.6666666666666666,0.9804903864860535,2
1,1,4,I dont know what to say that others have not covered If you like potato chips you will like these Get em on sale when you can and limit your intakeif you can,0.0,0.0,0.5028982162475586,2
1,1,5,If youre looking at this you probably already know you like these chipsbr This is a great deal and I have not had any problems with them going stalebr The 1oz bags are a great size for a snack and help avoid overeating,0.8,0.75,0.9670817255973816,2
1,1,1,While I admit that the oversalted chip is addictive I really think this one has gone too far Skin literally peeled off my lips and inside my mouth after eating these I am surprised that they are still on the market,0.1,0.75,0.8524206876754761,0
1,1,5,Only 5mg sodium per serving chips are crisp I sometimes will dip in a low salt ketchup and that adds a bit to the flavor,0.08333333333333333,0.5722222222222223,0.6399286985397339,1
1,1,5,I have found this product Kettle Chips Unsalted to be fabulous I found them by accident on Amazon after hunting all over my local stores They are crisp and tasty without all of the salt,0.2625,0.6041666666666666,0.970054566860199,2
1,1,4,When I saw the Spicy Thai chips I knew i had to try them I love spicy and I love Thai food so why not First off these chips are not super spicy They actually taste sort of sweet at first with many degrees of flavor The spiciness is more of a lingering taste that bites afterwards Id say these are definitely a good unique chip But if you absolutely hate sweet chips Id try a different flavor since these are a little sweet,0.19348958333333338,0.5739583333333333,0.9420667290687561,2
1,1,5,Smiles Thank you Lord for I have found another healthy snack food that is unsalted and tastes great I almost gave up on finding a potato chip like this The only thing i would ask Kettle to change is the texture Its slightly hardcrunchy but not a problem at all I would just prefer it to be softer Kettle if you do make that happen please keep everything else the same Thank you,0.2555555555555556,0.5902777777777778,0.9281994104385376,2
1,1,5,These are my favorite but they arent for everybody In a way they sort of taste like Oriental flavor ramen but with a kick For me how can one go wrong with the combination of jalapeno and ginger They are a bit rich so they arent for EveryDayForAMonth snacking Because this is a case purchase I recommend trying out a single bag before buying an entire case The 2oz size seems to be no longer available which is a shame I can eat the entire 5oz bag,0.10051020408163266,0.6448979591836734,0.7523696422576904,2
1,1,5,Salt vinegar chips are my favorite flavor so I think Ive tried every brand out there These are by far the best I also like them because the sodium content is not very high like some of the others and they are not excessively greasy They seem to have the right balance of the salt and vinegar taste,0.3248626373626374,0.7085164835164836,0.9744422435760498,2
1,1,5,Package arrived DOUBLE boxed wrapped and the inside boxthat holds the goods perfect not a single dent or rough mark outstanding packagingbr br The Productbr br These are the best chips on the planet Salt N Vinegar flavor is beyond among the best chips Ive ever had You might actually Im sure you probably wont like it AT FIRST BITE IF you have never had these before But try it againbr br Not to mention this particular flavor has held up in numerous surveys and comparisons against other manufactures,0.35228174603174606,0.4599867724867724,0.9685971140861511,2
1,1,5,If you love jalapeno chips then Kettle is a must trybr Nice and cruncy with the kick of jalapenobr Deliciousbr Addictingbr Recommended,0.55,0.8,0.9574805498123169,2
1,1,4,My son bought a package of the Jalapeno Potato Chips a couple weeks ago and he and I have become addictedbr br First Kettle chips appear to be somewhat better in terms of fats etc than many other chips as one peruses the dietary informationbr br Second individual chips are nice and crisp and have a good crunch value as you munch away at thembr br Third the jalapeno has some kick not overly hot of course Too many products labelled as spicy are not have no kick and are as bland as can be Here you do get a slow noticeable burn from the jalapeno My preference A bit more heat But I understand that most consumers would prefer somewhat less than I would Still decent spicynessbr br All in all I have been pretty happy with this product in the few weeks since we first bought it I now purchase a package each week in my foray to the local grocery store ,0.21992753623188402,0.47282608695652173,0.8653449416160583,2
1,1,5,After looking at the pictures someone put on here showing a crushed box I had to write a review I have bought these chips numerous times from Amazon Warehouse Deals and each time they came packaged perfectly There was a sale at the end of the summer and I received a few casesboxes for just over 1000 The chips were fresh and very hard to eat just one bag I hid them in the garage and only remembered them when I went out there that way I didnt eat them all As far as the pictures if the person contacted Amazon he made out ok Amazon is great with handling complaints and this person was given perfect customer service if he called Amazon Thanks for a great tasting product good price and quick shipping Ill buy these againsoon,0.28463541666666664,0.6377604166666667,0.7988526821136475,2
1,1,2,There is nothing too good or too bad about these chips If you like plain potato chips youd like these They are thicker than most brands fresh out of box very crunchy and not too salty for me One bag has a lot I generally cannot finish it by myself Part of the reason is that they are too oily some chips almost look transparent if you know what I mean The taste of oil is a bit too overwhelming for me If you are used to more spicy chips you may not like these since they do not have any spice except salt as the name says I dont think Ill buy these again The best by date on my bags are March 2011 and I ordered them at the end of October,0.1686011904761905,0.5759424603174603,0.3753988742828369,1
1,1,3,I love this sea salt vinegar flavor from Kettle When I saw this one on the daily deal here for 1799case I put my order without doubt However when I received the case I found out that the whole case is expiring in December while I got it at the end of August I tried one package and I can definitely taste the unfreshness in the chips I was disappointed and then I found out this item is not returnable How convenient Although I love this chips I wont order from here again with the concern of close expiration date,0.075,0.47500000000000003,0.7490982413291931,2
1,1,5,This is the second purchase of Kettle Potato Chips and we love them just as much as the first time we tried them We bought them by the a carton of 24 bags The Kettle chips were in a 2oz bag which is just enough for a single size serving snack or with a meal The chips are so delicious baked not fried and lightly salted with Sea Salt They have 0 fat no preservatives nothing artificial and they only use real food ingredients What more could you ask for in a great tasting chip,0.24450549450549447,0.5459706959706959,0.9816158413887024,2
1,1,5,How to achieve potato chip nirvana Its simple Buy these chips get them tomorrow eat thembr Repeatbr br Whybr br Best old school BBQ flavor out therebr Kettle qualitybr Incredible price with Amazonbr br Did I mention delicious and a terrific bargain,0.5,0.6261904761904762,0.9465454816818237,2
1,1,5,I found these more than 10 years ago in a health food store After I bought one bag I found myself stopping by that store once a week to get these chips The New York Cheddar flavor is so good you will have a hard time not eating a whole bag,0.24893939393939393,0.4992424242424242,0.8645738959312439,2
1,1,5,But you will enjoy ever step I gained 5 lbs within a month of buying this 12 pack of full sized bags Damn it They should warn you about this Tastes awesome though When I finish my crash diet I will order another box case ,0.5833333333333334,0.6833333333333332,0.8107089400291443,2
1,1,5,These are the best spicy chips I have ever had the pleasure of eating They start off sweet then as you eat more the spice builds up They are fantastic If you dont want to commit to a whole case pick up a bag at your local Whole Foods first then stock up here when you realize how amazing they are Got my case right here and loving every bite On a side note this brand Kettle Brand has many delicious varieties this is just my personal favorite I also highly recommend Backyard BBQ Honey Dijon Sweet Onion Buffalo Bleu Salt and Pepper and Death Valley Chipotle Lays aint got nothin on Kettle Brand,0.40563025210084036,0.5799439775910364,0.9706059098243713,2
1,1,5,Ive eaten other brands of unsalted potato chips and theyve always been terrible I didnt expect much when I bought these But after I tasted them I was amazed I have never enjoyed unsalted potato chips before these They have a natural potato flavor with thick crunchy chips The only bad thing is the bag is a pain to open Use scissors and save yourself the aggravation,-0.1159090909090909,0.6651515151515152,0.771259605884552,0
1,1,5,Kettle brand chips are probably the best potato chips Ive tasted thus far They are thick has a bite to them and I love their creative flavors My favorite Kettle chip happens to be the honey Dijon I think its a great combination sweet salty and tangy perfect for one of those snack attacks when you dont know exactly what you want I especially love the curled up chips for extra texture and crunch These 2oz bags are perfect for anyone who has a problem controlling portions like me,0.5153846153846153,0.7019230769230769,0.9778261184692383,2
